Date-Time, "Internal Temperature", "Reference Temperature", "External temperature", "User Temperature", "FAN", "RESISTOR", "PID"
2022-03-07 12:24:43, "46,62", "54,00", "27,01", "54,00", "0", "100", "100,00"
2022-03-07 12:24:45, "46,62", "54,00", "27,01", "54,00", "0", "100", "100,00"
2022-03-07 12:24:46, "46,88", "54,00", "27,01", "54,00", "0", "100", "100,00"
2022-03-07 12:24:48, "47,31", "54,00", "27,01", "54,00", "0", "45", "45,62"
2022-03-07 12:24:49, "47,31", "54,00", "27,01", "54,00", "0", "100", "100,00"
2022-03-07 12:24:51, "47,75", "54,00", "27,02", "54,00", "0", "32", "32,50"
2022-03-07 12:24:52, "48,25", "54,00", "27,02", "54,00", "40", "0", "-7,50"
2022-03-07 12:24:54, "48,25", "54,00", "27,02", "54,00", "0", "100", "100,00"
2022-03-07 12:24:56, "48,75", "54,00", "27,02", "54,00", "40", "0", "-22,50"
2022-03-07 12:24:57, "48,75", "54,00", "27,02", "54,00", "0", "100", "100,00"
2022-03-07 12:24:59, "49,19", "54,00", "27,01", "54,00", "40", "0", "-10,62"
2022-03-07 12:25:00, "49,62", "54,00", "27,02", "54,00", "40", "0", "-23,75"
2022-03-07 12:25:02, "49,62", "54,00", "27,02", "54,00", "0", "100", "100,00"
2022-03-07 12:25:03, "50,00", "54,00", "27,02", "54,00", "40", "0", "-10,00"
2022-03-07 12:25:05, "50,00", "54,00", "27,03", "54,00", "0", "100", "100,00"
2022-03-07 12:25:06, "50,31", "54,00", "27,02", "54,00", "0", "5", "5,62"
2022-03-07 12:25:08, "50,62", "54,00", "27,03", "54,00", "40", "0", "-3,75"
2022-03-07 12:25:09, "50,62", "54,00", "27,02", "54,00", "0", "100", "100,00"
2022-03-07 12:25:11, "51,06", "54,00", "27,03", "54,00", "66", "0", "-66,88"
2022-03-07 12:25:13, "51,06", "54,00", "27,02", "54,00", "0", "100", "100,00"
2022-03-07 12:25:15, "51,44", "54,00", "27,02", "54,00", "53", "0", "-53,12"
2022-03-07 12:25:16, "51,56", "54,00", "27,02", "54,00", "0", "43", "43,12"
2022-03-07 12:25:18, "51,56", "54,00", "27,02", "54,00", "0", "93", "93,12"
2022-03-07 12:25:19, "51,81", "54,00", "27,03", "54,00", "40", "0", "-14,38"
2022-03-07 12:25:21, "52,19", "54,00", "27,03", "54,00", "75", "0", "-75,62"
2022-03-07 12:25:22, "52,19", "54,00", "27,02", "54,00", "0", "74", "74,38"
2022-03-07 12:25:24, "52,38", "54,00", "27,03", "54,00", "40", "0", "-6,25"
2022-03-07 12:25:26, "52,38", "54,00", "27,02", "54,00", "0", "68", "68,75"
2022-03-07 12:25:27, "52,56", "54,00", "27,02", "54,00", "40", "0", "-11,88"
2022-03-07 12:25:29, "52,81", "54,00", "27,03", "54,00", "44", "0", "-44,38"
